ID,Symbol,Direction,SetupType,Leverage,Entry,SL,TP1,Exit,ExitReason,PnL$,PnL%,RR,SweepDist%,KillZone
206,DOT-USDT,LONG,STANDARD,15,2.751749,2.746251,3.042000,2.848000,TIME,0.50,0.71,17.51,0.0000,London
207,NEAR-USDT,LONG,STANDARD,15,2.307405,2.302795,2.598900,2.413000,TIME,0.67,0.93,22.90,0.0000,London
208,APT-USDT,LONG,STANDARD,15,2.811409,2.805791,3.164100,2.988400,TIME,0.92,1.28,31.51,0.0000,London
209,ARB-USDT,LONG,STANDARD,15,0.230630,0.230170,0.270500,0.240800,TIME,0.64,0.87,22.07,0.0000,London
210,OP-USDT,LONG,STANDARD,15,0.365865,0.365134,0.429700,0.384000,TIME,0.72,0.98,24.81,0.0000,London
211,SUI-USDT,LONG,STANDARD,15,1.764162,1.760638,2.052600,1.760638,SL,-0.05,-0.07,-1.00,0.0000,London
212,BTC-USDT,SHORT,STANDARD,15,96338.065500,96530.934500,94801.400000,95415.200000,TIME,0.12,0.16,4.78,0.0000,London
213,ETH-USDT,SHORT,STANDARD,15,3226.660110,3233.119890,3130.350000,3171.210000,TIME,0.24,0.32,8.58,0.0000,London
214,DOGE-USDT,SHORT,STANDARD,15,0.164575,0.164905,0.159900,0.160990,TIME,0.31,0.41,10.88,0.0000,London
215,AVAX-USDT,SHORT,STANDARD,15,15.756228,15.787772,15.255000,15.255000,TP1,0.46,0.61,15.89,0.0000,London
216,LINK-USDT,SHORT,STANDARD,15,14.312673,14.341327,13.824000,14.050000,TIME,0.25,0.34,9.17,0.0000,London
217,OP-USDT,SHORT,STANDARD,15,0.398301,0.399099,0.382000,0.385300,TIME,0.47,0.62,16.30,0.0000,London
218,BTC-USDT,SHORT,STANDARD,15,96489.314100,96682.485900,94801.400000,94801.400000,TP1,0.24,0.32,8.74,0.0000,NY
219,ETH-USDT,SHORT,STANDARD,15,3244.702050,3251.197950,3130.350000,3130.350000,TP1,0.51,0.66,17.60,0.0000,NY
220,XRP-USDT,SHORT,STANDARD,15,2.276122,2.280678,2.188400,2.221400,TIME,0.34,0.44,12.01,0.0000,NY
221,DOGE-USDT,SHORT,STANDARD,15,0.165394,0.165726,0.159900,0.159900,TP1,0.48,0.62,16.59,0.0000,NY
222,ADA-USDT,SHORT,STANDARD,15,0.510579,0.511601,0.492360,0.492360,TP1,0.51,0.66,17.82,0.0000,NY
223,AVAX-USDT,SHORT,STANDARD,15,15.844140,15.875860,15.255000,15.255000,TP1,0.54,0.68,18.57,0.0000,NY
224,LINK-USDT,SHORT,STANDARD,15,14.502483,14.531517,13.843000,13.843000,TP1,0.66,0.84,22.71,0.0000,NY
225,NEAR-USDT,SHORT,STANDARD,15,2.557440,2.562560,2.362100,2.362100,TP1,1.12,1.41,38.15,0.0000,NY
226,APT-USDT,SHORT,STANDARD,15,2.969727,2.975673,2.856600,2.856600,TP1,0.55,0.68,19.03,0.0000,NY
227,ARB-USDT,SHORT,STANDARD,15,0.246853,0.247347,0.236900,0.236900,TP1,0.58,0.72,20.14,0.0000,NY
228,OP-USDT,SHORT,STANDARD,15,0.399700,0.400500,0.382000,0.382000,TP1,0.64,0.78,22.12,0.0000,NY
229,PAXG-USDT,SHORT,STANDARD,15,4104.791100,4113.008900,4072.020000,4097.020000,TIME,0.01,0.01,0.95,0.0000,NY
230,PAXG-USDT,LONG,STANDARD,15,4043.679640,4035.600360,4113.160000,4054.360000,TIME,0.02,0.02,1.32,0.0000,London
231,BTC-USDT,SHORT,STANDARD,15,95884.020000,96075.980000,92943.000000,92943.000000,TP1,0.44,0.53,15.32,0.0000,NY
232,SOL-USDT,SHORT,STANDARD,15,142.617240,142.902760,134.373000,134.373000,TP1,0.85,1.02,28.87,0.0000,NY
233,XRP-USDT,SHORT,STANDARD,15,2.279818,2.284382,2.154200,2.154200,TP1,0.81,0.96,27.52,0.0000,NY
234,DOGE-USDT,SHORT,STANDARD,15,0.162807,0.163133,0.153620,0.153620,TP1,0.83,0.97,28.19,0.0000,NY
235,AVAX-USDT,SHORT,STANDARD,15,15.747237,15.778763,14.606000,14.606000,TP1,1.07,1.25,36.20,0.0000,NY
236,SUI-USDT,SHORT,STANDARD,15,1.731866,1.735334,1.639000,1.639000,TP1,0.78,0.90,26.78,0.0000,NY
237,PAXG-USDT,LONG,STANDARD,15,4043.679640,4035.600360,4113.160000,4035.600360,SL,-0.05,-0.06,-1.00,0.0000,NY
238,ETH-USDT,LONG,STANDARD,15,2979.046070,2973.093930,3169.220000,3085.070000,TIME,0.51,0.59,17.81,0.0000,London
239,XRP-USDT,LONG,STANDARD,15,2.127425,2.123175,2.239700,2.123175,SL,-0.05,-0.06,-1.00,0.0000,London
240,ADA-USDT,LONG,STANDARD,15,0.453323,0.452417,0.482080,0.470340,TIME,0.54,0.62,18.79,0.0000,London
241,AVAX-USDT,LONG,STANDARD,15,13.943930,13.916070,14.916000,14.435000,TIME,0.51,0.57,17.63,0.0000,London
242,LINK-USDT,LONG,STANDARD,15,13.128115,13.101885,13.982000,13.413000,TIME,0.30,0.34,10.86,0.0000,London
243,DOT-USDT,LONG,STANDARD,15,2.640638,2.635362,2.802000,2.719000,TIME,0.42,0.48,14.85,0.0000,London
244,NEAR-USDT,LONG,STANDARD,15,2.191689,2.187310,2.353800,2.293600,TIME,0.68,0.75,23.27,0.0000,London
245,ARB-USDT,LONG,STANDARD,15,0.227828,0.227372,0.239900,0.234000,TIME,0.39,0.43,13.56,0.0000,London
246,OP-USDT,LONG,STANDARD,15,0.367167,0.366433,0.389100,0.380400,TIME,0.52,0.57,18.04,0.0000,London
247,SUI-USDT,LONG,STANDARD,15,1.609908,1.606692,1.698700,1.606692,SL,-0.05,-0.06,-1.00,0.0000,London
248,PAXG-USDT,SHORT,STANDARD,15,4085.310600,4093.489400,3993.800000,4093.489400,SL,-0.05,-0.06,-1.00,0.0000,London
249,BTC-USDT,SHORT,STANDARD,15,93039.966900,93226.233100,88580.000000,90368.400000,TIME,0.41,0.45,14.34,0.0000,London
250,SOL-USDT,SHORT,STANDARD,15,144.611244,144.900756,130.451000,139.456000,TIME,0.51,0.56,17.81,0.0000,London
251,LINK-USDT,SHORT,STANDARD,15,13.808178,13.835822,12.760000,13.491000,TIME,0.32,0.35,11.47,0.0000,London
252,DOT-USDT,SHORT,STANDARD,15,2.739258,2.744742,2.565000,2.744742,SL,-0.05,-0.06,-1.00,0.0000,London
253,APT-USDT,SHORT,STANDARD,15,2.995901,3.001899,2.710500,3.001899,SL,-0.05,-0.06,-1.00,0.0000,London
254,PAXG-USDT,LONG,STANDARD,15,4040.306270,4032.233730,4127.620000,4081.880000,TIME,0.13,0.14,5.15,0.0000,London
255,LINK-USDT,SHORT,STANDARD,15,13.986999,14.015001,12.760000,12.841000,TIME,1.21,1.31,40.93,0.0000,NY
256,DOT-USDT,SHORT,STANDARD,15,2.765232,2.770768,2.565000,2.565000,TP1,1.07,1.14,36.17,0.0000,NY
257,PAXG-USDT,LONG,STANDARD,15,4038.074040,4030.005960,4127.620000,4068.000000,TIME,0.09,0.10,3.71,0.0000,NY
258,DOT-USDT,LONG,STANDARD,15,2.256254,2.251746,2.520000,2.294000,TIME,0.23,0.24,8.37,0.0000,London
259,APT-USDT,LONG,STANDARD,15,2.281079,2.276521,2.676900,2.340600,TIME,0.37,0.39,13.06,0.0000,London
260,OP-USDT,LONG,STANDARD,15,0.287587,0.287013,0.353300,0.302400,TIME,0.75,0.79,25.78,0.0000,London
261,DOT-USDT,LONG,STANDARD,15,2.265263,2.260737,2.433000,2.303000,TIME,0.23,0.24,8.34,0.0000,NY
262,NEAR-USDT,LONG,STANDARD,15,1.811810,1.808190,1.961300,1.808190,SL,-0.05,-0.05,-1.00,0.0000,NY
263,BTC-USDT,SHORT,STANDARD,15,86738.175000,86911.825000,83462.600000,86660.600000,TIME,-0.01,-0.01,0.45,0.0000,London
264,ETH-USDT,SHORT,STANDARD,15,2848.368780,2854.071220,2702.570000,2819.280000,TIME,0.13,0.14,5.10,0.0000,London
265,SOL-USDT,SHORT,STANDARD,15,131.699169,131.962831,125.082000,131.150000,TIME,0.04,0.04,2.08,0.0000,London
266,XRP-USDT,SHORT,STANDARD,15,2.071526,2.075674,1.887300,2.045600,TIME,0.17,0.17,6.25,0.0000,London
267,DOGE-USDT,SHORT,STANDARD,15,0.144455,0.144745,0.135390,0.144745,SL,-0.05,-0.05,-1.00,0.0000,London
268,ADA-USDT,SHORT,STANDARD,15,0.415005,0.415835,0.390430,0.412660,TIME,0.06,0.07,2.82,0.0000,London
269,AVAX-USDT,SHORT,STANDARD,15,13.419567,13.446433,13.010000,13.317000,TIME,0.09,0.10,3.82,0.0000,London
270,LINK-USDT,SHORT,STANDARD,15,12.579408,12.604592,11.733000,12.534000,TIME,0.03,0.03,1.80,0.0000,London
271,DOT-USDT,SHORT,STANDARD,15,2.365632,2.370368,2.255000,2.311000,TIME,0.33,0.34,11.54,0.0000,London
272,NEAR-USDT,SHORT,STANDARD,15,1.911287,1.915113,1.793700,1.851800,TIME,0.45,0.46,15.55,0.0000,London
273,APT-USDT,SHORT,STANDARD,15,2.368629,2.373371,2.282700,2.326800,TIME,0.24,0.25,8.82,0.0000,London
274,ARB-USDT,SHORT,STANDARD,15,0.204795,0.205205,0.195100,0.200900,TIME,0.26,0.27,9.50,0.0000,London
275,OP-USDT,SHORT,STANDARD,15,0.307992,0.308608,0.294300,0.303900,TIME,0.18,0.18,6.64,0.0000,London
276,SUI-USDT,SHORT,STANDARD,15,1.405293,1.408107,1.310400,1.359800,TIME,0.46,0.47,16.17,0.0000,London
277,DOGE-USDT,SHORT,STANDARD,15,0.144455,0.144745,0.135520,0.144745,SL,-0.05,-0.05,-1.00,0.0000,NY
278,DOT-USDT,SHORT,STANDARD,15,2.365632,2.370368,2.255000,2.305000,TIME,0.36,0.37,12.80,0.0000,NY
279,APT-USDT,SHORT,STANDARD,15,2.368629,2.373371,2.282700,2.354500,TIME,0.07,0.07,2.98,0.0000,NY
280,PAXG-USDT,LONG,TRAP_LIQ_SWEEP,300,4054.270220,4046.169780,4063.350000,4046.169780,SL,-1.02,-1.03,-1.00,0.0516,NY
281,BTC-USDT,SHORT,STANDARD,15,88000.911000,88177.089000,85370.000000,85370.000000,TP1,0.43,0.44,14.93,0.0000,London
282,ETH-USDT,SHORT,STANDARD,15,2881.695420,2887.464580,2761.710000,2832.000000,TIME,0.24,0.24,8.61,0.0000,London
283,SOL-USDT,SHORT,STANDARD,15,134.203662,134.472338,128.049000,131.125000,TIME,0.32,0.33,11.46,0.0000,London
284,XRP-USDT,SHORT,STANDARD,15,2.104593,2.108807,2.015800,2.080300,TIME,0.15,0.15,5.77,0.0000,London
285,DOGE-USDT,SHORT,STANDARD,15,0.149051,0.149349,0.141880,0.145660,TIME,0.32,0.32,11.36,0.0000,London
286,ADA-USDT,SHORT,STANDARD,15,0.421009,0.421851,0.403880,0.403880,TP1,0.59,0.59,20.32,0.0000,London
287,AVAX-USDT,SHORT,STANDARD,15,13.571415,13.598585,13.147000,13.433000,TIME,0.13,0.13,5.09,0.0000,London
288,LINK-USDT,SHORT,STANDARD,15,12.834153,12.859847,12.296000,12.296000,TP1,0.61,0.61,20.94,0.0000,London
289,NEAR-USDT,SHORT,STANDARD,15,1.889109,1.892891,1.795600,1.892891,SL,-0.05,-0.05,-1.00,0.0000,London
290,ARB-USDT,SHORT,STANDARD,15,0.207292,0.207707,0.199100,0.205100,TIME,0.14,0.14,5.28,0.0000,London
291,OP-USDT,SHORT,STANDARD,15,0.313586,0.314214,0.298100,0.308600,TIME,0.22,0.22,7.94,0.0000,London
292,SUI-USDT,SHORT,STANDARD,15,1.416182,1.419018,1.341300,1.383600,TIME,0.32,0.32,11.49,0.0000,London
293,PAXG-USDT,LONG,TRAP_LIQ_SWEEP,300,4036.832800,4028.767200,4065.260000,4065.260000,TP1,1.69,1.67,3.52,0.1453,London
294,BTC-USDT,LONG,STANDARD,15,85742.957300,85571.642700,88089.000000,88089.000000,TP1,0.39,0.38,13.69,0.0000,NY
295,SOL-USDT,LONG,STANDARD,15,128.503375,128.246625,134.338000,134.338000,TP1,0.66,0.64,22.72,0.0000,NY
296,ADA-USDT,LONG,STANDARD,15,0.404284,0.403476,0.421430,0.421430,TP1,0.62,0.59,21.23,0.0000,NY
297,LINK-USDT,LONG,STANDARD,15,12.358346,12.333654,12.847000,12.847000,TP1,0.57,0.55,19.79,0.0000,NY
298,DOT-USDT,LONG,STANDARD,15,2.242240,2.237760,2.358000,2.358000,TP1,0.75,0.71,25.84,0.0000,NY
299,APT-USDT,LONG,STANDARD,15,2.234232,2.229768,2.384400,2.362200,TIME,0.84,0.79,28.67,0.0000,NY
300,SUI-USDT,SHORT,STANDARD,15,1.569928,1.573071,1.353500,1.480200,TIME,0.84,0.78,28.55,0.0000,London
301,PAXG-USDT,SHORT,STANDARD,15,4148.287560,4156.592440,4043.400000,4124.660000,TIME,0.06,0.06,2.85,0.0000,London
302,PAXG-USDT,SHORT,STANDARD,15,4148.287560,4156.592440,4062.480000,4131.660000,TIME,0.04,0.04,2.00,0.0000,NY
303,PAXG-USDT,SHORT,STANDARD,15,4159.456380,4167.783620,4105.570000,4147.360000,TIME,0.02,0.02,1.45,0.0000,London
304,AVAX-USDT,SHORT,STANDARD,15,14.985000,15.015000,13.896000,14.927000,TIME,0.04,0.03,1.93,0.0000,London
305,PAXG-USDT,LONG,STANDARD,15,4138.254120,4129.985880,4169.860000,4156.360000,TIME,0.04,0.04,2.19,0.0000,London
306,BTC-USDT,SHORT,STANDARD,15,91792.515600,91976.284400,86263.300000,91443.600000,TIME,0.04,0.03,1.90,0.0000,NY
307,ADA-USDT,SHORT,STANDARD,15,0.438231,0.439109,0.410300,0.436590,TIME,0.04,0.03,1.87,0.0000,NY
308,AVAX-USDT,SHORT,STANDARD,15,14.985000,15.015000,13.896000,15.015000,SL,-0.05,-0.05,-1.00,0.0000,NY
309,PAXG-USDT,LONG,STANDARD,15,4138.254120,4129.985880,4169.860000,4152.200000,TIME,0.03,0.03,1.69,0.0000,NY
310,BTC-USDT,SHORT,STANDARD,15,91792.515600,91976.284400,90418.800000,91976.284400,SL,-0.05,-0.05,-1.00,0.0000,London
311,BTC-USDT,SHORT,STANDARD,15,91877.430600,92061.369400,90418.800000,90973.600000,TIME,0.13,0.12,4.91,0.0000,NY
312,ETH-USDT,SHORT,STANDARD,15,3071.925000,3078.075000,2984.930000,3042.330000,TIME,0.12,0.11,4.81,0.0000,NY
313,SOL-USDT,SHORT,STANDARD,15,142.884972,143.171028,138.499000,138.499000,TP1,0.44,0.41,15.33,0.0000,NY
314,XRP-USDT,SHORT,STANDARD,15,2.246252,2.250748,2.165900,2.176400,TIME,0.45,0.41,15.53,0.0000,NY
315,ADA-USDT,SHORT,STANDARD,15,0.438311,0.439189,0.421430,0.421430,TP1,0.56,0.51,19.24,0.0000,NY
316,AVAX-USDT,SHORT,STANDARD,15,15.137847,15.168153,14.776000,14.843000,TIME,0.27,0.25,9.73,0.0000,NY
317,LINK-USDT,SHORT,STANDARD,15,13.527459,13.554541,13.137000,13.137000,TP1,0.41,0.37,14.42,0.0000,NY
318,ARB-USDT,SHORT,STANDARD,15,0.224775,0.225225,0.216700,0.216700,TP1,0.52,0.47,17.94,0.0000,NY
319,SUI-USDT,SHORT,STANDARD,15,1.582016,1.585184,1.510300,1.524400,TIME,0.53,0.47,18.19,0.0000,NY
320,PAXG-USDT,LONG,STANDARD,15,4151.287140,4142.992860,4191.990000,4191.990000,TP1,0.13,0.11,4.91,0.0000,NY
321,XRP-USDT,LONG,STANDARD,15,2.157155,2.152845,2.274200,2.213700,TIME,0.37,0.33,13.12,0.0000,London
322,PAXG-USDT,SHORT,STANDARD,15,4237.748010,4246.231990,4157.900000,4246.231990,SL,-0.05,-0.05,-1.00,0.0000,London
323,BTC-USDT,LONG,STANDARD,15,90254.764600,90074.435400,93036.300000,90423.100000,TIME,0.01,0.01,0.93,0.0000,NY
324,ETH-USDT,LONG,STANDARD,15,2987.985000,2982.015000,3096.990000,2982.015000,SL,-0.05,-0.05,-1.00,0.0000,NY
325,SOL-USDT,LONG,STANDARD,15,136.059924,135.788076,143.509000,135.788076,SL,-0.05,-0.05,-1.00,0.0000,NY
326,DOGE-USDT,LONG,STANDARD,15,0.148308,0.148012,0.155470,0.148012,SL,-0.05,-0.05,-1.00,0.0000,NY
327,ADA-USDT,LONG,STANDARD,15,0.413653,0.412827,0.434510,0.413230,TIME,-0.04,-0.03,0.51,0.0000,NY
328,AVAX-USDT,LONG,STANDARD,15,14.642628,14.613372,15.253000,14.613372,SL,-0.05,-0.05,-1.00,0.0000,NY
329,LINK-USDT,LONG,STANDARD,15,13.004992,12.979008,13.518000,12.979008,SL,-0.05,-0.05,-1.00,0.0000,NY
330,ARB-USDT,LONG,STANDARD,15,0.213713,0.213286,0.225000,0.213286,SL,-0.05,-0.05,-1.00,0.0000,NY
331,OP-USDT,LONG,STANDARD,15,0.325926,0.325274,0.338800,0.325274,SL,-0.05,-0.05,-1.00,0.0000,NY
332,SUI-USDT,LONG,STANDARD,15,1.493692,1.490708,1.599300,1.490708,SL,-0.05,-0.05,-1.00,0.0000,NY
333,AVAX-USDT,LONG,STANDARD,15,13.983970,13.956030,14.885000,14.121000,TIME,0.13,0.11,4.90,0.0000,London
334,LINK-USDT,LONG,STANDARD,15,12.921909,12.896091,13.207000,13.207000,TP1,0.31,0.28,11.04,0.0000,London
335,NEAR-USDT,LONG,STANDARD,15,1.827325,1.823674,1.895300,1.839900,TIME,0.08,0.07,3.44,0.0000,London
336,OP-USDT,LONG,STANDARD,15,0.322322,0.321678,0.332600,0.321678,SL,-0.05,-0.05,-1.00,0.0000,London
337,PAXG-USDT,LONG,STANDARD,15,4233.389160,4224.930840,4253.800000,4242.150000,TIME,0.01,0.01,1.04,0.0000,London
338,BTC-USDT,SHORT,TRAP_LIQ_SWEEP,100,91496.312100,91679.487900,90097.800000,91515.100000,TIME,-0.16,-0.14,0.10,0.5042,NY
339,ETH-USDT,SHORT,STANDARD,15,3014.102880,3020.137120,2961.420000,3020.137120,SL,-0.05,-0.05,-1.00,0.0000,NY
340,DOGE-USDT,SHORT,STANDARD,15,0.149830,0.150130,0.147150,0.150130,SL,-0.05,-0.05,-1.00,0.0000,NY
341,ADA-USDT,SHORT,STANDARD,15,0.421039,0.421881,0.411150,0.421881,SL,-0.05,-0.05,-1.00,0.0000,NY
342,DOT-USDT,SHORT,STANDARD,15,2.277720,2.282280,2.224000,2.276000,TIME,-0.01,-0.01,0.38,0.0000,NY
343,ARB-USDT,SHORT,STANDARD,15,0.217582,0.218018,0.211800,0.215800,TIME,0.10,0.09,4.09,0.0000,NY
344,PAXG-USDT,SHORT,STANDARD,15,4249.546200,4258.053800,4234.850000,4245.010000,TIME,-0.00,-0.00,0.53,0.0000,NY
345,BTC-USDT,LONG,STANDARD,15,85654.268700,85483.131300,91928.700000,85556.600000,TIME,-0.04,-0.03,0.57,0.0000,London
346,SOL-USDT,LONG,STANDARD,15,125.884759,125.633241,140.093000,125.633241,SL,-0.05,-0.05,-1.00,0.0000,London
347,XRP-USDT,LONG,STANDARD,15,2.017916,2.013884,2.213900,2.013884,SL,-0.05,-0.05,-1.00,0.0000,London
348,AVAX-USDT,LONG,STANDARD,15,12.875863,12.850137,14.296000,12.850137,SL,-0.05,-0.05,-1.00,0.0000,London
349,LINK-USDT,LONG,STANDARD,15,12.043031,12.018969,13.410000,12.018969,SL,-0.05,-0.05,-1.00,0.0000,London
350,ARB-USDT,LONG,STANDARD,15,0.193393,0.193007,0.220400,0.193007,SL,-0.05,-0.05,-1.00,0.0000,London
351,PAXG-USDT,LONG,TRAP_LIQ_SWEEP,300,4223.379160,4214.940840,4271.490000,4241.240000,TIME,0.85,0.76,2.12,0.3945,London
352,PAXG-USDT,SHORT,TRAP_LIQ_SWEEP,300,4267.218510,4275.761490,4219.160000,4241.240000,TIME,1.41,1.25,3.04,0.1334,London
353,AVAX-USDT,SHORT,STANDARD,15,13.100886,13.127114,12.543000,13.127114,SL,-0.05,-0.04,-1.00,0.0000,NY
354,PAXG-USDT,LONG,STANDARD,15,4188.324140,4179.955860,4282.660000,4194.750000,TIME,0.00,0.00,0.77,0.0000,NY
355,BTC-USDT,SHORT,STANDARD,15,93826.080000,94013.920000,86339.000000,92200.100000,TIME,0.24,0.21,8.66,0.0000,London
356,SOL-USDT,SHORT,STANDARD,15,144.055800,144.344200,125.918000,140.655000,TIME,0.33,0.29,11.79,0.0000,London
357,XRP-USDT,SHORT,STANDARD,15,2.215782,2.220218,1.993800,2.163900,TIME,0.33,0.29,11.70,0.0000,London
358,DOT-USDT,SHORT,STANDARD,15,2.326671,2.331329,2.041000,2.280000,TIME,0.28,0.24,10.02,0.0000,London
359,APT-USDT,SHORT,STANDARD,15,2.015982,2.020018,1.873700,1.988100,TIME,0.19,0.16,6.91,0.0000,London
360,SUI-USDT,SHORT,STANDARD,15,1.777521,1.781079,1.330500,1.685700,TIME,0.75,0.66,25.80,0.0000,London
361,PAXG-USDT,SHORT,STANDARD,15,4227.138630,4235.601370,4168.000000,4235.601370,SL,-0.05,-0.04,-1.00,0.0000,London
362,ADA-USDT,SHORT,STANDARD,15,0.446363,0.447257,0.392800,0.444910,TIME,0.03,0.02,1.63,0.0000,NY
363,NEAR-USDT,SHORT,STANDARD,15,1.882715,1.886485,1.755600,1.835200,TIME,0.36,0.31,12.61,0.0000,London
364,SUI-USDT,LONG,STANDARD,15,1.654253,1.650947,1.789900,1.650947,SL,-0.05,-0.04,-1.00,0.0000,London
365,PAXG-USDT,LONG,STANDARD,15,4185.000820,4176.639180,4245.510000,4207.050000,TIME,0.06,0.05,2.64,0.0000,London
366,NEAR-USDT,SHORT,STANDARD,15,1.895503,1.899297,1.755600,1.755600,TP1,1.09,0.94,36.87,0.0000,NY
367,ARB-USDT,SHORT,STANDARD,15,0.225075,0.225525,0.210500,0.216900,TIME,0.52,0.45,18.14,0.0000,NY
368,PAXG-USDT,LONG,STANDARD,15,4185.000820,4176.639180,4245.510000,4210.470000,TIME,0.07,0.06,3.05,0.0000,NY
369,SOL-USDT,LONG,STANDARD,15,137.866729,137.591271,144.144000,137.591271,SL,-0.05,-0.04,-1.00,0.0000,London
370,XRP-USDT,LONG,STANDARD,15,2.070568,2.066431,2.179400,2.066431,SL,-0.05,-0.04,-1.00,0.0000,London
371,DOGE-USDT,LONG,STANDARD,15,0.145666,0.145374,0.150930,0.145374,SL,-0.05,-0.04,-1.00,0.0000,London
372,ADA-USDT,LONG,STANDARD,15,0.434734,0.433866,0.452430,0.433866,SL,-0.05,-0.04,-1.00,0.0000,London
373,DOT-USDT,LONG,STANDARD,15,2.245243,2.240757,2.351000,2.240757,SL,-0.05,-0.04,-1.00,0.0000,London
374,APT-USDT,LONG,STANDARD,15,1.893892,1.890108,2.014700,1.890108,SL,-0.05,-0.04,-1.00,0.0000,London
375,ARB-USDT,LONG,STANDARD,15,0.212813,0.212387,0.224600,0.212387,SL,-0.05,-0.04,-1.00,0.0000,London
376,OP-USDT,LONG,STANDARD,15,0.315615,0.314985,0.329900,0.314985,SL,-0.05,-0.04,-1.00,0.0000,London
377,BTC-USDT,LONG,STANDARD,15,90918.127300,90736.472700,93224.600000,90736.472700,SL,-0.05,-0.04,-1.00,0.0000,NY
378,XRP-USDT,LONG,STANDARD,15,2.055153,2.051047,2.156600,2.051047,SL,-0.05,-0.04,-1.00,0.0000,NY
379,PAXG-USDT,SHORT,STANDARD,15,4229.766000,4238.234000,4192.370000,4213.500000,TIME,0.04,0.03,1.92,0.0000,NY
380,APT-USDT,LONG,STANDARD,15,1.707406,1.703994,1.916000,1.750100,TIME,0.35,0.30,12.52,0.0000,London
381,XRP-USDT,LONG,STANDARD,15,2.013411,2.009389,2.098700,2.024300,TIME,0.06,0.05,2.71,0.0000,NY
382,ADA-USDT,LONG,STANDARD,15,0.409189,0.408371,0.432330,0.413520,TIME,0.14,0.12,5.30,0.0000,NY
383,AVAX-USDT,LONG,STANDARD,15,13.116103,13.089897,13.885000,13.304000,TIME,0.19,0.16,7.17,0.0000,NY
384,DOT-USDT,LONG,STANDARD,15,2.084082,2.079918,2.242000,2.130000,TIME,0.31,0.26,11.03,0.0000,NY
385,SUI-USDT,LONG,STANDARD,15,1.511410,1.508390,1.667700,1.542200,TIME,0.28,0.24,10.20,0.0000,NY
386,XRP-USDT,SHORT,STANDARD,15,2.070527,2.074673,2.014400,2.014400,TP1,0.39,0.33,13.54,0.0000,London
387,SOL-USDT,LONG,STANDARD,15,131.385254,131.122746,133.928000,133.928000,TP1,0.27,0.23,9.69,0.0000,NY
388,XRP-USDT,LONG,STANDARD,15,2.021620,2.017580,2.072600,2.072600,TP1,0.36,0.30,12.62,0.0000,NY
389,DOGE-USDT,LONG,STANDARD,15,0.138488,0.138212,0.140820,0.140820,TP1,0.23,0.19,8.43,0.0000,NY
390,DOT-USDT,LONG,STANDARD,15,2.086084,2.081916,2.163000,2.138000,TIME,0.35,0.29,12.46,0.0000,NY
391,PAXG-USDT,LONG,STANDARD,15,4206.352150,4197.947850,4225.210000,4197.947850,SL,-0.05,-0.04,-1.00,0.0000,London
392,BTC-USDT,SHORT,STANDARD,15,92157.750000,92342.250000,87680.700000,90303.700000,TIME,0.28,0.23,10.05,0.0000,NY
393,ETH-USDT,SHORT,STANDARD,15,3175.821000,3182.179000,2910.000000,3126.910000,TIME,0.21,0.17,7.69,0.0000,NY
394,SOL-USDT,SHORT,STANDARD,15,139.145715,139.424285,127.609000,133.984000,TIME,0.54,0.44,18.53,0.0000,NY
395,XRP-USDT,SHORT,STANDARD,15,2.121177,2.125423,1.988600,2.081900,TIME,0.26,0.21,9.25,0.0000,NY
396,DOGE-USDT,SHORT,STANDARD,15,0.144635,0.144925,0.134810,0.142790,TIME,0.17,0.14,6.37,0.0000,NY
397,ADA-USDT,SHORT,STANDARD,15,0.438321,0.439199,0.405690,0.434970,TIME,0.09,0.08,3.82,0.0000,NY
398,AVAX-USDT,SHORT,STANDARD,15,13.890096,13.917904,12.950000,13.575000,TIME,0.32,0.26,11.33,0.0000,NY
399,LINK-USDT,SHORT,STANDARD,15,14.267718,14.296282,13.171000,13.743000,TIME,0.53,0.43,18.37,0.0000,NY
400,DOT-USDT,SHORT,STANDARD,15,2.176821,2.181179,2.037000,2.129000,TIME,0.31,0.25,10.97,0.0000,NY
401,NEAR-USDT,SHORT,STANDARD,15,1.794204,1.797796,1.637500,1.753500,TIME,0.32,0.26,11.33,0.0000,NY
402,ARB-USDT,SHORT,STANDARD,15,0.215984,0.216416,0.198400,0.211500,TIME,0.29,0.24,10.37,0.0000,NY
403,OP-USDT,SHORT,STANDARD,15,0.328371,0.329029,0.297200,0.318100,TIME,0.45,0.36,15.62,0.0000,NY
404,SUI-USDT,SHORT,STANDARD,15,1.657641,1.660959,1.511000,1.609500,TIME,0.41,0.33,14.51,0.0000,NY
405,PAXG-USDT,LONG,STANDARD,15,4206.352150,4197.947850,4225.210000,4197.947850,SL,-0.05,-0.04,-1.00,0.0000,NY
406,BTC-USDT,LONG,STANDARD,15,89544.455000,89365.545000,92250.000000,90563.300000,TIME,0.15,0.12,5.69,0.0000,London
407,ETH-USDT,LONG,STANDARD,15,3080.877800,3074.722200,3179.000000,3122.900000,TIME,0.18,0.15,6.83,0.0000,London
408,SOL-USDT,LONG,STANDARD,15,131.905774,131.642226,139.285000,131.642226,SL,-0.05,-0.04,-1.00,0.0000,London
409,DOGE-USDT,LONG,STANDARD,15,0.139459,0.139181,0.144940,0.142240,TIME,0.28,0.22,9.98,0.0000,London
